Comment,Sentiment
"I would love to do this. The problem is that all SSH information is only available inside of the SSH project and the server project which implements the REST endpoints doesn't have a dependency on it. Since we don't want this dependency I don't know how to implement it.  On the other hand, if you have SSH enabled and you are interested in the SSH summary and connections you can retrieve this information via SSH. The REST endpoints are mainly important for installations where SSH is not available, but in this case there is also no SSH summary and no SSH connections. This is why I'm okay with the current solution of ignoring the SSH stuff in the REST endpoint.",Neutral
"(style) remove empty line in middle of variable declaration, and convert few lines after to tabs",Neutral
What happens if the specified branch doesn't exist?  Will that be caught by the check at line 154?,Neutral
"I want to keep it for now - there might be new architectures/optimizations where we suddenly realize it would be useful. Having them in config.h.cmakein is a reasonable compromise to remember we can use them, although they aren't selectable directly in Cmake for the moment.",Neutral
"i thinks that's the wrong one, the one that should be FROM is the ""pl"" library",Negative
Same remark here. Please write here why this routine does it.,Neutral
"Should have caught this earlier, ret would be reset to 0 here on succesful cleanup of source, but actual migration may want to signal a failure with ret as -1, so we would need to use a different variable or reset ret to its original.",Neutral
"No, /index.php/Foo is an Apache-mod_php-ism, not a guaranteed feature. Standard PHP anywhere else does not include that handling.  You're going to have to explain how you expect 'redirected from' from a HTTP redirect would be handled. Because so far everyone who's attempted to turn redirect pages into HTTP redirects while preserving 'redirected from' properly has failed.",Negative
"The replaceTo will need to use the newly to be created LangID value.  Same as for bo_CN, are the codes verbatim copied from dz_BT in which case only a ref=""dz_BT"" would be needed? Or aren't some needed to be adapted to IN country conventions?",Neutral
"My bad, I did add one but then removed it again and forgot to change that line back",Neutral
This can't guarantee there won't be two pipeline running concurrently for one replication.,Negative
"No, this is here by purpose to document that this is a static method, as that is not otherwise evident without looking at the header.",Negative
"> The flag package is ideally only imported in main.  Where did this notion of ""ideal"" come from?  The advice I usually hear (and give) is: don't register flags except from the main package, because you're mutating a global variable.  This utility function doesn't touch any global variables.  Isn't its purpose pretty obvious from the usage example above?",Negative
"never mind. found it in ""notification_internal_activity"" :) will see what I can do",Neutral
"Agree, (it was not added as part of this patch, but I'll fix it). Hopefully we'll be able to completely get rid of these parameters...",Neutral
Please add more functional/features tests on this conf file when you add the rest of the code.,Neutral
Why would you remove it ? Please keep gid_File_Bin_UnpackUpdate untouched.,Negative
did you checked that this change is not breaks other tests?,Neutral
"I'm not sure if I understand why it should not pick "":/extras/custom3/test"" as first.",Negative
"Will we miss adding the server if the status change command failed on it? I guess we should add it if it fails with ""already enabled"" error. Not sure what we should do if there is some other error though. Maybe we should let the sync job handle such cases.",Negative
"Actually, in case of invalid argument the process gets started fine, it's just that it gets immediately exited afterwards (see line 95).",Neutral
"Done  it looks like Gerrit missing a feature: remove comments, that don't make any sense, like these below ;-)  Thanks for the hint with java_library and resource.",Neutral
"I got the idea for adding such a message from your change (only you had it even more verbose adding a message per approval that was copied). I can try to incorporate this into the patch set created message, but not sure if this is easily possible.",Neutral
"Remove strerror(errno) part of this log, as gf_msg will do it when errno is passed",Neutral
"Patch Set 3: I would prefer that you didn't submit this  (2 inline comments)  I don't see the need for this change. If you built with the ebuild unmodified, you'd get an image.bin which would be what you want. As far as I could tell looking at the new function, it's identical to the old one except that you're leaving out the original image.bin.  The difference between image.bin and image.rw.bin is that cros_bundle_firmware is being passed the --force-rw option in one case and not in the other. What that does is it changes the way parts of the image are put together so that vboot doesn't allow the RO only optimization even if the RO firmware claims it supports it.  The RO only optimization is where you run the whole firmware out of RO instead of jumping into an RW copy partway through. If you really don't want to enable that optimization, you can not pass that flag to vboot when running VbInit.  Even if you do want to split things out like this, it would be better to take the existing depthcharge function and to selectively build the RO image based on a use flag.   Independent of whether splitting things up is a good idea, if Mike (who knows bash much better than I do, I think) likes the style of the new function you've made, it would be nice to incorporate the style changes back into the original function.",Negative
"So those need to be enabled on as as-needed basis. Kconfig knows about SSE and its ilk. Noted, will take care of it.",Neutral
"Add "": "" after ""successful"" otherwise the detail message will be appended directly onto it without any space.",Neutral
I think we should hardcode the status since the user can only subscribe.,Neutral
"There is no point in defining those private static variables, we could just use the string literal directly in the methods. It was like that originally because the original definitions were public static final's. We then switched to methods so that they could be overriden.",Negative
"Hi Robert,  I think this should be $newviewid not $viewid (as it's not defined at this point).  Thanks, Ghada",Neutral
